,phrase,lf-label
1519, ОТ ТО ПО УТВЕРЖДЕНИЕ СОТРУДНИК СОВЕРШЕННО ОТСУТСТВОВАТЬ В МОСКВА СВЯЗЫВАТЬ С ЗАМОРСКИЙ ГОСТЬ АНТУРАЖ,LF
1520, ДА КАКОЙ ФАРЦОВЩИК,notLF
1521, У МЫ ТУТ СЛУЖБА ОХРАНА БЫТЬ О-ГО-ГО,notLF
1522, В ТОТ ЧИСЛО И СОТРУДНИК КГБ,notLF
1523, А ПРОСТИТУТКА УЖ ПОСЛЕ ПЕРЕСТРОЙКА СТАТЬ ПРОСАЧИВАТЬСЯ,notLF
1524, ЧТО КАСАТЬСЯ СУВЕНИР ТАК ОДНАЖДЫ ГОРНИЧНАЯ ГУСЕВА ПО СЛУЧАЙ ПЯТИДЕСЯТИЛЕТНИЙ ЮБИЛЕЙ РАБОТА В ГОСТИНИЦА ПОЛУЧАТЬ В ПОДАРОК ОТ ПРЕЗИДЕНТ ОЛИМПИЙСКИЙ КОМИТЕТ ЛОРД КИЛЛАНЕН КОМПЛЕКТ ПОСТЕЛЬНЫЙ БЕЛЬЕ О ЧТО ВЕСЬ КОЛЛЕКТИВ БЫТЬ СООБЩАТЬ НА ПРОФСОЮЗНЫЙ СОБРАНИЕ,LF
1525, ЖАЛКО КОНЕЧНО ЧТО ГОСТИНИЦА СНОСИТЬ ПРИЗНАВАТЬСЯ НАШ СОБЕСЕДНИЦА,notLF
1526, НО С ДРУГОЙ СТОРОНА МОСКВА ДАВНО УЖЕ НЕ ТОТ,notLF
1527, ТОТ СОХРАНЯТЬСЯ ТЕПЕРЬ ТОЛЬКО В ВОСПОМИНАНИЕ И ЧАСТИЧНО В МУЗЕЙ КОТОРЫЙ ПО КРУПИЦА СОБИРАТЬ САМ СОТРУДНИК,notLF
1528, ИСТОРИЧЕСКИЙ ДОКУМЕНТ И ВЫРЕЗКА ИЗ ГАЗЕТА МРАМОРНЫЙ ПЕПЕЛЬНИЦА И ЧЕРНЫЙ ТЕЛЕФОН ИЗ СТАРЫЙ НОМЕР КЛЮЧ И КАРТОЧКА ГОСТЬ РАЗНЫЙ ГОД КНИГА ПОЧЕТНЫЙ ГОСТЬ С УНИКАЛЬНЫЙ АВТОГРАФ И УДИВИТЕЛЬНЫЙ КНИГА ПОЧЕТ,notLF
1529, ВЕСЬ ЭТОТ БОГАТСТВО УЖЕ ОСМАТРИВАТЬ И С РАДОСТЬ ПООБЕЩАТЬ ПРИЮТИТЬ АРХИТЕКТУРНЫЙ МУЗЕЙ НОСИТЬ ИМЯ АКАДЕМИК ЩУСЕВ,notLF
1530, КУДА ДЕВАТЬСЯ ДРУГОЙ МУЗЕЙНЫЙ ЦЕННОСТЬ КАРТИНА И РОЯЛЬ МЕБЕЛЬ И АКСЕССУАР НЫНЕШНИЙ РУКОВОДСТВО МОСКВА СООБЩАТЬ ОТКАЗЫВАТЬСЯ,notLF
1531, ОТ ПРЕЖНИЙ РОСКОШЬ СОХРАНЯТЬСЯ И ИНТЕРЬЕР,notLF
1532, ЧАСТЬ ИЗ ОНИ СОСТОЯТЬ НА ГОСОХРАНА НАПРИМЕР МРАМОРНЫЙ ЗАЛ ПОТОЛОК КОТОРЫЙ УКРАШАТЬ БАРЕЛЬЕФ ИЗВЕСТНЫЙ ПРОИЗВЕДЕНИЕ ЗОДЧЕСТВО 1930-Й ОТ РЕЧНОЙ ВОКЗАЛ ДО ДВОРЕЦ СОВЕТ И РЕСТОРАН С ЖИВОПИСНЫЙ ПОТОЛОК САЛЮТ ПОБЕДА,notLF
1533, СЕЙЧАС МОСКВА СОБИРАТЬСЯ ИСТРЕБЛЯТЬ ФАКТИЧЕСКИ ТОТ ЖЕ МОССОВЕТ КОТОРЫЙ ОНА КОГДА-ТО И ПОРОЖДАТЬ,notLF
1534, МОТИВАЦИЯ СНОС МОРАЛЬНЫЙ И ТЕХНИЧЕСКИЙ ИЗНОС ОТЕЛЬ ПЛЮС ВОЗМОЖНОСТЬ В ХОДЕ ПЕРЕСТРОЙКА ЗНАЧИТЕЛЬНО УВЕЛИЧИВАТЬ ПОЛЕЗНЫЙ ПЛОЩАДЬ,notLF
1535, ВАРИАНТ ЧАСТИЧНЫЙ СНОС С СОХРАНЕНИЕ НАИБОЛЕЕ ЦЕННЫЙ ЧАСТЬ ОБСУЖДАТЬ НО БЫТЬ ОТВЕРГАТЬ,notLF
1536, ВОССТАНАВЛИВАТЬ ПОЛОМАТЬ ОБЕЩАТЬ В ПРЕЖНИЙ ВИД НО ЭТО ВРЯД ЛИ,LF
1537, НАПРИМЕР В НОМЕР СТАРЫЙ КОРПУС ДОВОЛЬНО НИЗКИЙ ДЛЯ СОВРЕМЕННЫЙ СТАНДАРТ ПОТОЛОК ТО ЕСТЬ СЛЕДОВАТЬ ОЖИДАТЬ ЧТО ГОСТИНИЦА СЛЕГКА ВЫТЯГИВАТЬСЯ ВВЕРХ,notLF
1538, А ГЛАВНОЕ ТО ЖЕ САМЫЙ ПОЛУЧАТЬСЯ НЕ МОЧЬ В ПРИНЦИП ДРУГОЙ ЭПОХА ДРУГОЙ РЕМЕСЛЕННЫЙ КУЛЬТУРА,notLF
1539, КАК СКАЗАТЬ ДОЦЕНТ МГУ ИСКУССТВОВЕД ГРИГОРИЙ РЕВЗИН ДОВЕРЯТЬ ЗОДЧИЙ ПОСОХИН ВОССОЗДАНИЕ ЩУСЕВСКИЙ ПАМЯТНИК ВСЕ РАВНО ЧТО ПОРУЧАТЬ ХУДОЖНИК ШИЛОВ РЕСТАВРАЦИЯ РУБЛЕВСКИЙ ФРЕСКА ОБДИРАТЬ ОНИ И ПИСАТЬ ЗАНОВО,notLF
1540, ОБЪЯСНЯТЬ ПОЧЕМУ НЕХОРОШИЙ СНОСИТЬ ПАМЯТНИК И СКОЛЬ ПАГУБНЫЙ НЕ УВАЖАТЬ РОДНОЙ ИСТОРИЯ ДАВНО НАДОЕДАТЬ,LF
1541, ХОРОШИЙ АЛЛЕГОРИЯ ПРИДУМЫВАТЬ ТОТ ЖЕ РЕВЗИН,notLF
1542, ДЕСКАТЬ ПРЕДСТАВЛЯТЬ ЧТО БОЛЬШЕВИК НЕ СНОСИТЬ ХРАМ ХРИСТОС СПАСИТЕЛЬ БЫТЬ БЫ СЕГОДНЯ НАСТОЯЩИЙ ХРАМ НО ХРАМ БЕЗ ПОДЗЕМНЫЙ ПАРКОВКА БУТИК И МНОЖЕСТВО ПРОЧИЙ СОВРЕМЕННЫЙ УДОБСТВО,notLF
1543, ТАК ЧТО ОН ТЕПЕРЬ ТОЖЕ СНОСИТЬ БЫ И СТРОИТЬ ЗАНОВО ЗАОДНО ЭКОНОМИТЬ НА ХЛОПОТНЫЙ РЕСТАВРАЦИЯ,notLF
1544, ЧТОБЫ СТРОИТЬ ТАКОЙ ЖЕ НО ПЯТИЗВЕЗДОЧНЫЙ ТО ЕСТЬ ПЯТИГЛАВЫЙ СОВРЕМЕННЫЙ,notLF
1545, В СЛУЧАЙ С СНОС МОСКВА ИМЕТЬ МЕСТО ДИКОСТЬ ТОТ ЖЕ УРОВЕНЬ,notLF
1546, ПРОСТО ВАРВАРСТВО КАКОЙ-ТО НЕ ПОНИМАТЬ ЧТО ЦЕННОСТЬ ОБЛАДАТЬ ПОДЛИННЫЙ ПАМЯТНИК МАТЕРИАЛЬНЫЙ КУЛЬТУРА А НЕ ОН ИМИТАЦИЯ,LF
1547, СТРАННЫЙ ЧТО В ЭТОТ СЛУЧАЙ НЕ ДЕЙСТВОВАТЬ ДАЖЕ ЗАКОН СТРАНА,LF
1548, ГОСТИНИЦА МОСКВА ОФИЦИАЛЬНО ИМЕТЬ СТАТУС ВНОВЬ ВЫЯВЛЯТЬ ПАМЯТНИК АРХИТЕКТУРА МЕСТНЫЙ ЗНАЧЕНИЕ,LF
1549, КОНЕЧНО ДЛЯ ТО ЧТОБЫ УТВЕРЖДАТЬ ЭТО В ОХРАННЫЙ СПИСОК НЕОБХОДИМЫЙ ПОСТАНОВЛЕНИЕ ПРАВИТЕЛЬСТВО РФ ЗА ПОДПИСЬ ПРЕМЬЕР-МИНИСТР МИХАИЛ КАСЬЯНОВ,LF
1550, ЖДАТЬ ЭТОТ ПОСТАНОВЛЕНИЕ МОЖНО СКОЛЬ УГОДНО ДОЛГО НО В ПРИНЦИП ЭТО ДЕЛО НЕ МЕНЯТЬ,notLF
1551, ТАКОЙ ОБЪЕКТ ВСЕ РАВНО ПОЛЬЗОВАТЬСЯ ВЕСЬ ПРИВИЛЕГИЯ ГОСОХРАНА ПО ЗАКОН ОНИ СНОС ИЛИ ИЗМЕНЕНИЕ НЕДОПУСТИМЫЙ,LF
1552, ТЕМ НЕ МЕНЕЕ ПРАВИТЕЛЬСТВО МОСКВА ВСЕ-ТАКИ ОБЪЯВЛЯТЬ О ТО ЧТО СНОС НАЧИНАТЬСЯ В СЕНТЯБРЬ,LF
1553, В МИНИСТЕРСТВО КУЛЬТУРА ГОВОРИТЬ ЧТО ОНИ ЭТОТ ПОСТАНОВЛЕНИЕ В ГЛАЗ НЕ ВИДЕТЬ И ЗНАТЬ О ОНО ЛИШЬ ИЗ ПРЕССА А ДО ТОТ ПОРА ПОКА СТАТУС ЗДАНИЕ НЕ БЫТЬ УТВЕРЖДАТЬ СПЕЦИАЛЬНЫЙ ПРАВИТЕЛЬСТВЕННЫЙ КОМИССИЯ НИКАКОЙ РАСПОРЯЖЕНИЕ НАСЧЕТ ОНО РЕКОНСТРУКЦИЯ ВООБЩЕ НЕ МОЧЬ БЫТЬ ОТДАВАТЬ,LF
1554, МОСКВА ОЧЕНЬ СВОЕОБРАЗНЫЙ СУБЪЕКТ ФЕДЕРАЦИЯ И У ОНА ОЧЕНЬ СВОЕОБРАЗНЫЙ ПРЕДСТАВЛЕНИЕ О СОБЛЮДЕНИЕ ЗАКОН КОММЕНТИРОВАТЬ СИТУАЦИЯ ГЛАВНЫЙ СПЕЦИАЛИСТ МИНИСТЕРСТВО КУЛЬТУРА РФ ОЛЬГА ГРИГОРЬЕВНА НОВИКОВА,notLF
1555, ПО НАШ МНЕНИЕ МОСКВА ДОЛЖЕН БЫТЬ ВКЛЮЧАТЬ В СПИСОК ДАЖЕ НЕ МЕСТНЫЙ А ФЕДЕРАЛЬНЫЙ ПАМЯТНИК КАК УНИКАЛЬНЫЙ ОБЪЕКТ КУЛЬТУРНЫЙ И ИСТОРИЧЕСКИЙ НАСЛЕДИЕ,LF
1556, УТВЕРЖДАТЬ ИЛИ НЕ УТВЕРЖДАТЬ ЭТОТ ПРОЕКТ ДОЛЖЕН МЕЖВЕДОМСТВЕННЫЙ КОМИССИЯ В КОТОРЫЙ ВХОДИТЬ ПРЕДСТАВИТЕЛЬ ПРАВИТЕЛЬСТВО МОСКВА ГОССТРОЙ МИНКУЛЬТ ОБЩЕСТВЕННЫЙ ОРГАНИЗАЦИЯ,LF
1557, СЕЙЧАС ЖЕ ЭТО ЗАНИМАТЬСЯ ТОЛЬКО ГОСУДАРСТВЕННЫЙ УПРАВЛЕНИЕ ОХРАНА ПАМЯТНИК ПОДВЛАСТНЫЙ МОСКОМАРХИТЕКТУРА И ПОЭТОМУ ВРЯД ЛИ МОЧЬ БЫТЬ ОБЪЕКТИВНЫЙ,notLF
1558, ТАК ЧТО ОСТАВАТЬСЯ ЕЩЕ НЕБОЛЬШОЙ НАДЕЖДА ВОПРОС О БУДУЩЕЕ МОСКВА ОКОНЧАТЕЛЬНО НЕ РЕШАТЬ,LF
1559, И ХОТЕТЬСЯ БЫ ЧТОБЫ БЫТЬ ОН РЕШАТЬ НЕ ИДИОТИЧЕСКИ,notLF
1560, ЭТОТ ЗДАНИЕ ПАМЯТНИК ТОТ СТРАШНЫЙ ВРЕМЯ ОНО НАДО ИЛИ ИСТРЕБЛЯТЬ КАК БАСТИЛИЯ И ВСПОМИНАТЬ ПО ФОТОГРАФИЯ ИЛИ ЖЕ БЕРЕЧЬ КАК ДРАМАТИЧЕСКИЙ РЕЛИКВИЯ,notLF
1561, ПО ПРАВДА ГОВОРИТЬ ВНЕШНЕ ОНО СОВСЕМ НЕКРАСИВЫЙ НО ОНО ЦЕННОСТЬ ОПРЕДЕЛЯТЬ НЕ СТОЛЬКО ФОРМА СКОЛЬКО СОДЕРЖАНИЕ,notLF
1562, НОВЫЙ ЖЕ ЗДАНИЕ БЫТЬ ВОПЛОЩАТЬ ИСКЛЮЧИТЕЛЬНО СВОЙ ЦИНИЧНЫЙ ЭПОХА КСТАТИ КАК И УПОМИНАТЬ ХРАМ ХРИСТОС СПАСИТЕЛЬ,notLF
1563, КРОМЕ ТО ПЛАНИРОВАТЬ ВОССОЗДАНИЕ НЕ ТО ЧТО МЫ ИМЕТЬ А НЕОСУЩЕСТВЛЕННЫЙ ЩУСЕВСКИЙ ПРОЕКТ,notLF
1564, ТО ЕСТЬ ВМЕСТО СПОКОЙНЫЙ ЗАСТОЙНЫЙ УЖЕ СТАНОВИТЬСЯ ПРИВЫЧНЫЙ НОВЫЙ КОРПУС ПРЕДЛАГАТЬ ТЯЖЕЛЫЙ ТОТАЛИТАРНЫЙ АРКА ОБРАЩАТЬ К ТЕАТРАЛЬНЫЙ ПЛОЩАДЬ,notLF
1565, ТАКОЙ ОБРАЗ ВЛАСТЬ ПЫТАТЬСЯ МИФОЛОГИЗИРОВАТЬ ИСТОРИЯ,notLF
1566, А ПОКА СУТЬ ДА ДЕЛО ПРАВИТЕЛЬСТВО МОСКВА ПОДПИСЫВАТЬ УКАЗ О СНОС С ВОССОЗДАНИЕ РАЗУМЕЕТСЯ БЫВШИЙ ВОЕНТОРГ НА ВОЗДВИЖЕНКА,notLF
1567, ЗДАНИЕ 1910 ГОД ОДИН ИЗ ЛУЧШИЙ ТОРГОВЫЙ ПАССАЖ ПРЕДРЕВОЛЮЦИОННЫЙ ПОРА ТОЖЕ ЧИСЛИТЬСЯ В СПИСОК ВНОВЬ ВЫЯВЛЯТЬ ПАМЯТНИК А СТАТЬ БЫТЬ ОХРАНЯТЬ ГОСУДАРСТВО,notLF
1568, КАК ЖЕ ЧЕРТ ПОБРАТЬ ОХРАНЯТЬ,notLF
1569, НАНОТЕХНОЛОГИЯ ВДЫХАТЬ НОВЫЙ ЖИЗНЬ В БИОНИКА,notLF
1570, В ПОСЛЕДНИЙ ДЕСЯТИЛЕТИЕ БИОНИКА ПОЛУЧАТЬ СИЛЬНЫЙ ИМПУЛЬС К НОВЫЙ РАЗВИТИЕ ПОСКОЛЬКУ СОВРЕМЕННЫЙ ТЕХНОЛОГИЯ ПОЗВОЛЯТЬ КОПИРОВАТЬ МИНИАТЮРНЫЙ ПРИРОДНЫЙ КОНСТРУКЦИЯ С НЕБЫВАЛЫЙ РАНЕЕ ТОЧНОСТЬ,LF
1571, В ТОТ ЖЕ ВРЕМЯ СОВРЕМЕННЫЙ БИОНИКА В МНОГОЕ СВЯЗЫВАТЬ НЕ С АЖУРНЫЙ КОНСТРУКЦИЯ ПРОШЛОЕ А С РАЗРАБОТКА НОВЫЙ МАТЕРИАЛ КОПИРОВАТЬ ПРИРОДНЫЙ АНАЛОГ РОБОТОТЕХНИКА И ИСКУССТВЕННЫЙ ОРГАН,LF
1572, КОНЦЕПЦИЯ БИОНИКА ОТНЮДЬ НЕ НОВЫЙ,notLF
1573, К ПРИМЕР ЕЩЕ 3000 ГОД НАЗАД КИТАЕЦ ПЫТАТЬСЯ ПЕРЕНИМАТЬ У НАСЕКОМОЕ СПОСОБ ИЗГОТОВЛЕНИЕ ШЕЛК,notLF
1574, НО В КОНЕЦ XX ВЕК БИОНИКА ОБРЕТАТЬ ВТОРОЙ ДЫХАНИЕ СОВРЕМЕННЫЙ ТЕХНОЛОГИЯ ПОЗВОЛЯТЬ КОПИРОВАТЬ МИНИАТЮРНЫЙ ПРИРОДНЫЙ КОНСТРУКЦИЯ С НЕБЫВАЛЫЙ РАНЕЕ ТОЧНОСТЬ,notLF
1575, ТАК НЕСКОЛЬКО ГОД НАЗАД УЧЕНЫЙ МОЧЬ АНАЛИЗИРОВАТЬ ДНК ПАУК И СОЗДАВАТЬ ИСКУССТВЕННЫЙ АНАЛОГ ШЕЛКОВИДНЫЙ ПАУТИНА КЕВЛАР,notLF
1576, В ЭТОТ ОБЗОРНЫЙ МАТЕРИАЛ ПЕРЕЧИСЛЯТЬ НЕСКОЛЬКО ПЕРСПЕКТИВНЫЙ НАПРАВЛЕНИЕ СОВРЕМЕННЫЙ БИОНИКА И ПРИВОДИТЬ САМЫЙ ИЗВЕСТНЫЙ СЛУЧАЙ ЗАИМСТВОВАНИЕ У ПРИРОДА,notLF
1577, УМНЫЙ ПРИРОДА,notLF
1578, ГЛАВНЫЙ ОТЛИЧИЕ ЧЕЛОВЕЧЕСКИЙ ИНЖЕНЕРНЫЙ КОНСТРУКЦИЯ ОТ ТОТ ЧТО СОЗДАВАТЬ ПРИРОДА СОСТОЯТЬ В НЕВЕРОЯТНЫЙ ЭНЕРГОЭФФЕКТИВНОСТЬ ПОСЛЕДНИЙ,notLF
1579, СОВЕРШЕНСТВОВАТЬСЯ И ЭВОЛЮЦИОНИРОВАТЬ В ТЕЧЕНИЕ МИЛЛИОН ГОД ЖИВОЙ ОРГАНИЗМ НАУЧАТЬСЯ ЖИТЬ ПЕРЕДВИГАТЬСЯ И РАЗМНОЖАТЬСЯ С ИСПОЛЬЗОВАНИЕ МИНИМАЛЬНЫЙ КОЛИЧЕСТВО ЭНЕРГИЯ,notLF
1580, ЭТОТ ФЕНОМЕН ОСНОВЫВАТЬ НА УНИКАЛЬНЫЙ МЕТАБОЛИЗМ ЖИВОТНОЕ И НА ОПТИМАЛЬНЫЙ ОБМЕН ЭНЕРГИЯ МЕЖДУ РАЗНЫЙ ФОРМА ЖИЗНЬ,notLF
1581, ТАКОЙ ОБРАЗ ЗАИМСТВОВАТЬ У ПРИРОДА ИНЖЕНЕРНЫЙ РЕШЕНИЕ МОЖНО СУЩЕСТВЕННО ПОВЫШАТЬ ЭНЕРГОЭФФЕКТИВНОСТЬ СОВРЕМЕННЫЙ ТЕХНОЛОГИЯ,notLF
1582, ПРИРОДНЫЙ МАТЕРИАЛ СВЕРХДЕШЕВЫЙ И РАСПРОСТРАНЕННЫЙ В ОГРОМНЫЙ КОЛИЧЕСТВО А ОНИ КАЧЕСТВО ЗНАЧИТЕЛЬНО ХОРОШИЙ ТОТ ЧТО ДЕЛАТЬ ЧЕЛОВЕК,LF
1583, ТАК МАТЕРИАЛ ОЛЕНИЙ РОГ ЗНАЧИТЕЛЬНО КРЕПКИЙ САМЫЙ ЛУЧШИЙ ОБРАЗЕЦ КЕРАМИЧЕСКИЙ КОМПОЗИТ КОТОРЫЙ УДАВАТЬСЯ РАЗРАБАТЫВАТЬ ЧЕЛОВЕК,notLF
1584, ПРИ ЭТО ЧЕЛОВЕК ИСПОЛЬЗОВАТЬ ДОСТАТОЧНО ТУПОЙ ЭНЕРГОЕМКИЙ ПРОЦЕСС ДЛЯ ПОЛУЧЕНИЕ ТОТ ИЛИ ИНОЙ СВЕРХПРОЧНЫЙ ВЕЩЕСТВО А ПРИРОДА ДЕЛАТЬ ОНИ ГОРАЗДО БОЛЕЕ ИНТЕЛЛЕКТУАЛЬНЫЙ И ЭФФЕКТИВНЫЙ СПОСОБ,notLF
1585, БИОНИКА В СВОЙ ОЧЕРЕДЬ ЗАНИМАТЬСЯ ИЗУЧЕНИЕ И КОПИРОВАНИЕ ПРИРОДНЫЙ НОУ-ХАУ,notLF
1586, БИОНИКА МНОГООБЕЩАЮЩИЙ НАУЧНЫЙ ТЕХНОЛОГИЧЕСКИЙ НАПРАВЛЕНИЕ ПО ЗАИМСТВОВАНИЕ У ПРИРОДА ЦЕННЫЙ ИДЕЯ И РЕАЛИЗАЦИЯ ОНИ В ВИДЕ КОНСТРУКТОРСКИЙ И ДИЗАЙНЕРСКИЙ РЕШЕНИЕ А ТАКЖЕ НОВЫЙ ИНФОРМАЦИОННЫЙ ТЕХНОЛОГИЯ,notLF
1587, ПРЕДМЕТ БИОНИКА ИЗВЕСТНЫЙ ПОД РАЗНЫЙ НАЗВАНИЕ НАПРИМЕР В АМЕРИКА ОБЫЧНО ИСПОЛЬЗОВАТЬ ТЕРМИН БИОМИМЕТИКА НО ИНОГДА ГОВОРИТЬ О БИОГЕНЕЗ,LF
1588, СУТЬ ЭТОТ ПЕРСПЕКТИВНЫЙ НАУЧНЫЙ ТЕХНОЛОГИЧЕСКИЙ НАПРАВЛЕНИЕ СОСТОЯТЬ В ТО ЧТОБЫ ЗАИМСТВОВАТЬ У ПРИРОДА ЦЕННЫЙ ИДЕЯ И РЕАЛИЗОВАТЬ ОНИ В ВИДЕ ОРИГИНАЛЬНЫЙ КОНСТРУКТОРСКИЙ И ДИЗАЙНЕРСКИЙ РЕШЕНИЕ А ТАКЖЕ НОВЫЙ ИНФОРМАЦИОННЫЙ ТЕХНОЛОГИЯ,notLF
1589, В ПОСЛЕДНИЙ ДЕСЯТИЛЕТИЕ БИОНИКА ПОЛУЧАТЬ ЗНАЧИТЕЛЬНЫЙ ИМПУЛЬС К НОВЫЙ РАЗВИТИЕ,LF
1590, ЭТО СВЯЗЫВАТЬ С ТО ЧТО СОВРЕМЕННЫЙ ТЕХНОЛОГИЯ ПЕРЕХОДИТЬ НА НАНОУРОВЕНЬ И ПОЗВОЛЯТЬ КОПИРОВАТЬ МИНИАТЮРНЫЙ ПРИРОДНЫЙ КОНСТРУКЦИЯ С НЕБЫВАЛЫЙ РАНЕЕ ТОЧНОСТЬ,notLF
1591, СОВРЕМЕННЫЙ БИОНИКА В ОСНОВНОЕ СВЯЗЫВАТЬ С РАЗРАБОТКА НОВЫЙ МАТЕРИАЛ КОПИРОВАТЬ ПРИРОДНЫЙ АНАЛОГ РОБОТОТЕХНИКА И ИСКУССТВЕННЫЙ ОРГАН,notLF
1592, ДИЗАЙН ПРИРОДНЫЙ КОНСТРУКЦИЯ ТОЖЕ НЕ ИДТИ НИ В КАКОЙ СРАВНЕНИЕ С ПОПЫТКА ЧЕЛОВЕК КОНСТРУИРОВАТЬ ЧТО-ЛИБО ПРЕТЕНДОВАТЬ НА ПРИРОДНЫЙ ЭФФЕКТИВНОСТЬ,notLF
1593, ФОРМА БИОЛОГИЧЕСКИЙ ОБЪЕКТ НАПРИМЕР ВЗРОСЛЫЙ ДЕРЕВО ОБЫЧНО СОЗДАВАТЬСЯ В РЕЗУЛЬТАТ ДЛИТЕЛЬНЫЙ АДАПТИВНЫЙ ПРОЦЕСС С УЧЕТ МНОГОЛЕТНИЙ ВОЗДЕЙСТВИЕ ДРУЖЕСТВЕННЫЙ И АГРЕССИВНЫЙ ФАКТОР,LF
1594, ПРОЦЕСС РОСТ И РАЗВИТИЕ ВКЛЮЧАТЬ ИНТЕРАКТИВНЫЙ РЕГУЛИРОВАНИЕ НА КЛЕТОЧНЫЙ УРОВЕНЬ,LF
1595, ВЕСЬ ЭТО В СОВОКУПНОСТЬ ОБЕСПЕЧИВАТЬ НЕВЕРОЯТНЫЙ ПРОЧНОСТЬ ИЗДЕЛИЕ НА ПРОТЯЖЕНИЕ ВЕСЬ ЖИЗНЕННЫЙ ЦИКЛ,notLF
1596, ТАКОЙ АДАПТИВНОСТЬ В ПРОЦЕСС ФОРМООБРАЗОВАНИЕ ПРИВОДИТЬ К СОЗДАНИЕ УНИКАЛЬНЫЙ АДАПТИВНЫЙ СТРУКТУРА НАЗЫВАТЬ В БИОНИКА ИНТЕЛЛЕКТУАЛЬНЫЙ СИСТЕМА,notLF
1597, В ТОТ ЖЕ ВРЕМЯ НАШ ПРОМЫШЛЕННОСТЬ ПОКА НЕДОСТУПНЫЙ ТЕХНОЛОГИЯ СОЗДАНИЕ ИНТЕЛЛЕКТУАЛЬНЫЙ СИСТЕМА КОТОРЫЙ ВЗАИМОДЕЙСТВОВАТЬ С ОКРУЖАТЬ СРЕДА И МОЧЬ ПРИСПОСАБЛИВАТЬСЯ ИЗМЕНЯТЬ СВОЙ СВОЙСТВО,LF
1598, В НАСТОЯЩЕЕ ВРЕМЯ УЧЕНЫЙ ПЫТАТЬСЯ КОНСТРУИРОВАТЬ СИСТЕМА ХОТЯ БЫ С МИНИМАЛЬНЫЙ ПРИСПОСОБЛЯЕМОСТЬ К ОКРУЖАТЬ СРЕДА,notLF
1599, НАПРИМЕР СОВРЕМЕННЫЙ АВТОМОБИЛЬ ОБОРУДОВАТЬ МНОГОЧИСЛЕННЫЙ СЕНСОР КОТОРЫЙ ИЗМЕРЯТЬ НАГРУЗКА НА ОТДЕЛЬНЫЙ УЗЕЛ И МОЧЬ НАПРИМЕР АВТОМАТИЧЕСКИ ИЗМЕНЯТЬ ДАВЛЕНИЕ В ШИНА,notLF
1600, ОДНАКО РАЗРАБОТЧИК И НАУКА ТОЛЬКО В НАЧАЛО ЭТОТ ДЛИННЫЙ ПУТЬ,LF
1601, ПЕРСПЕКТИВА ИНТЕЛЛЕКТУАЛЬНЫЙ СИСТЕМА ЗАВОРАЖИВАТЬ,notLF
1602, ИДЕАЛЬНЫЙ ИНТЕЛЛЕКТУАЛЬНЫЙ СИСТЕМА МОЧЬ САМОСТОЯТЕЛЬНО СОВЕРШЕНСТВОВАТЬ СОБСТВЕННЫЙ ДИЗАЙН И МЕНЯТЬ СВОЙ ФОРМА САМЫЙ РАЗНООБРАЗНЫЙ СПОСОБ НАПРИМЕР ДОБАВЛЯТЬ НЕДОСТАЮЩИЙ МАТЕРИАЛ В ОПРЕДЕЛЕННЫЙ ЧАСТЬ КОНСТРУКЦИЯ ИЗМЕНЯТЬ ХИМИЧЕСКИЙ СОСТАВ ОТДЕЛЬНЫЙ УЗЕЛ И Т.Д.,notLF
1603, НО ХВАТАТЬ ЛИ У ЧЕЛОВЕК НАБЛЮДАТЕЛЬНОСТЬ И УМ ЧТОБЫ НАУЧАТЬСЯ У ПРИРОДА,notLF
1604, СОВРЕМЕННЫЙ ОТКРЫТИЕ,notLF
1605, СОВРЕМЕННЫЙ БИОНИКА В МНОГОЕ СВЯЗЫВАТЬ С РАЗРАБОТКА НОВЫЙ МАТЕРИАЛ КОТОРЫЙ КОПИРОВАТЬ ПРИРОДНЫЙ,notLF
1606, ТОТ ЖЕ КЕВЛАР ПОЯВЛЯТЬСЯ БЛАГОДАРЯ СОВМЕСТНЫЙ РАБОТА БИОЛОГ ГЕНЕТИК И ИНЖЕНЕР СПЕЦИАЛИСТ ПО МАТЕРИАЛ,notLF
1607, В НАСТОЯЩЕЕ ВРЕМЯ НЕКОТОРЫЙ УЧЕНЫЙ ПЫТАТЬСЯ НАХОДИТЬ АНАЛОГ ОРГАН ЧЕЛОВЕЧЕСКИЙ ТЕЛО ЧТОБЫ СОЗДАВАТЬ НАПРИМЕР ИСКУССТВЕННЫЙ УХО ОНО УЖЕ ПОСТУПАТЬ В ПРОДАЖА В США ИЛИ ИСКУССТВЕННЫЙ ГЛАЗ В СТАДИЯ РАЗРАБОТКА,LF
1608, ДРУГОЙ РАЗРАБОТЧИК КОНЦЕНТРИРОВАТЬСЯ НА ИЗУЧЕНИЕ ПРИРОДНЫЙ ОРГАНИЗМ,notLF
1609, НАПРИМЕР ИССЛЕДОВАТЕЛЬ ИЗ BELL LABS КОРПОРАЦИЯ LUCENT НЕДАВНО ОБНАРУЖИВАТЬ В ТЕЛО ГЛУБОКОВОДНЫЙ ГУБКА РОД EUPLECTELLAS ВЫСОКОКАЧЕСТВЕННЫЙ ОПТОВОЛОКНО,notLF
